Unique ID,feature_name,Honorees,City,County,State,Side,Latitude,Longitude,Symbol Type,Symbol Type Other,Sponsors,Year Dedicated,Year Removed,Tracking Status,Private Property,Symbol Location,Removal Date
491,General Sterling Price Place,Sterling Price,Bossier City,Bossier,LA,South,32.459276,-93.653973,Roadway,,Unknown,,,Live,0,,
492,Jeb Stuart Place,"James Ewell Brown ""Jeb"" Stuart",Bossier City,Bossier,LA,South,32.463755,-93.655088,Roadway,,Unknown,,,Live,0,,
430,Jefferson Davis Drive,Jefferson Davis,Madisonville,Hopkins,KY,Border,37.317411,-87.518906,Roadway,,Unknown,,,Live,0,,
490,General Ewell Drive,Richard Stoddert Ewell,Bossier City,Bossier,LA,South,32.464259,-93.651705,Roadway,,Unknown,,,Live,0,,
489,General Polk Drive,Leonidas Polk,Bossier City,Bossier,LA,South,32.458444,-93.65188,Roadway,,Unknown,,,Live,0,,
486,Robert E. Lee Street,Robert E. Lee,Bossier City,Bossier,LA,South,32.512007,-93.728775,Roadway,,Unknown,,,Live,0,,
472,Confederate Monument,No specific honoree,Murray,Calloway,KY,Border,36.610406,-88.302304,Monument,,United Daughters of the Confederacy,1917,,Live,0,Courthouse grounds,
507,Beauregard Street,Pierre Gustave Toutant-Beauregard,Chalmette,St. Bernard,LA,South,29.937481,-89.963028,Roadway,,Unknown,,,Live,0,,
460,General Felix K. Zollicoffer Monument,Felix K. Zollicoffer,Nancy,Pulaski,KY,Border,37.055556,-84.739444,Monument,,Bennet H. Young,1910,,Live,0,,
494,Kirby Smith Drive,Edmund Kirby Smith,Bossier City,Bossier,LA,South,32.462034,-93.652532,Roadway,,Unknown,,,Live,0,,
455,Confederate Memorial,No specific honoree,Mayfield,Graves,KY,Border,36.741409,-88.635206,Monument,,United Daughters of the Confederacy,1917,,Live,0,,
487,Robert E. Lee Boulevard,Robert E. Lee,Bossier City,Bossier,LA,South,32.457411,-93.654528,Roadway,,Unknown,,,Live,0,,
431,Jeff Davis Road,Jefferson Davis,Mayfield,Graves,KY,Border,36.691875,-88.596552,Roadway,,Unknown,,,Live,0,,
480,Beauregard Parish,Pierre Gustave Toutant-Beauregard,DeRidder,Beauregard,LA,South,30.659166,-93.349686,County/Municipality,,Unknown,1913,,Live,0,,
2194,Jefferson Davis Highway Marker,Jefferson Davis,Paducah,McCracken,KY,Border,37.079833,-88.618017,Monument,,United Daughters of the Confederacy,1935,,Live,0,,
462,Lloyd Tilghman Monument,Lloyd Tilghman,Paducah,McCracken,KY,Border,37.081944,-88.619722,Monument,,United Daughters of the Confederacy; Tilghman family,1909,,Live,0,,
514,Slidell Street,John Slidell,New Orleans,Orleans,LA,South,29.947601,-90.046618,Roadway,,Unknown,,,Live,0,,
566,East Beauregard Elementary School,Pierre Gustave Toutant-Beauregard,DeRidder,Beauregard,LA,South,30.744631,-93.026774,School,,Unknown,1962,,Live,0,,
526,Confederate Monument,No specific honoree,Clinton,East Feliciana,LA,South,30.866039,-91.018424,Monument,,United Daughters of the Confederacy,1909,,Live,0,,
473,Confederate Memorial,No specific honoree,Nicholasville,Jessamine,KY,Border,37.880833,-84.573333,Monument,,Veterans; Jessamine County Memorial Association,1896,,Live,0,Courthouse grounds,
516,Polk Street,Leonidas Polk,New Orleans,Orleans,LA,South,29.999095,-90.107186,Roadway,,Unknown,,,Live,0,,
564,Beauregard Alternative Program,Pierre Gustave Toutant-Beauregard,DeRidder,Beauregard,LA,South,30.8413,-93.272078,School,,Unknown,,,Live,0,,
461,Confederate Monument,No specific honoree,Owensboro,Daviess,KY,Border,37.773333,-87.113333,Monument,,United Daughters of the Confederacy,1900,,Live,0,,
131,Jackson County Confederate Memorial,"Thomas Jonathan ""Stonewall"" Jackson",Jacksonport,Jackson,AR,South,35.639167,-91.311944,Monument,,Unknown,1914,,Live,0,,
509,Lee Drive,Robert E. Lee,Baton Rouge,East Baton Rouge,LA,South,30.404695,-91.150807,Roadway,,Unknown,,,Live,0,,
477,Jefferson Davis State Historic Site,Jefferson Davis,Fairview,"Christian, Todd",KY,Border,36.841853,-87.300114,Other,Park,Unknown,1957,,Live,0,,
517,Robert E. Lee Day,Robert E. Lee,Baton Rouge,East Baton Rouge,LA,South,30.456948,-91.187749,Other,Holiday,Unknown,,,Live,0,,
112,Jeff Davis Avenue,Jefferson Davis,Jacksonville,Pulaski,AR,South,34.876121,-92.11985,Roadway,,Unknown,,,Live,0,,
483,Jeff Davis Street,Jefferson Davis,Baton Rouge,East Baton Rouge,LA,South,30.428121,-91.183687,Roadway,,Unknown,,,Live,0,,
130,Hot Springs Confederate Monument,No specific honoree,Hot Springs,Garland,AR,South,34.507949,-93.054737,Monument,,United Daughters of the Confederacy,1934,,Live,0,,
113,Jeff Davis Street,Jefferson Davis,Hughes,St. Francis,AR,South,34.94954,-90.471803,Roadway,,Unknown,,,Live,0,,
522,Jefferson Davis Highway Marker,Jefferson Davis,Baton Rouge,East Baton Rouge,LA,South,30.444065,-91.160058,Other,Marker,United Daughters of the Confederacy,1913,,Live,0,,
433,Robert E Lee Day,Robert E. Lee,Frankfort,Franklin,KY,Border,38.186775,-84.875745,Other,Holiday,Unknown,,,Live,0,,
2127,Taylor Home Monument,Richard Taylor,Baton Rouge,East Baton Rouge,LA,South,30.455467,-91.188067,Monument,,Unknown,,,Live,0,Government Office Grounds,
120,Confederate Street,No specific honoree,Lake Village,Chicot,AR,South,33.335419,-91.284521,Roadway,,Unknown,,,Live,0,,
443,Confederate Monument,No specific honoree,Fulton,Fulton,KY,Border,36.512214,-88.880833,Monument,,United Daughters of the Confederacy,1902,,Live,0,,
150,Lake Village Confederate Monument,No specific honoree,Lake Village,Chicot,AR,South,33.33145,-91.281683,Monument,,United Daughters of the Confederacy,1910,,Live,0,Courthouse grounds,
434,Confederate Memorial Day and Jefferson Davis Day,Jefferson Davis,Frankfort,Franklin,KY,Border,38.186607,-84.874725,Other,Holiday,Unknown,,,Live,0,,
3002,Military Order of the Stars and Bars Monument,No specific honoree,Jonesboro,Craighead,AR,South,35.837983,-90.705125,Monument,,Sons of Confederate Veterans,,,Live,0,Courthouse grounds,
479,Sons of Confederate Veterans Commemorative License Plate,No specific honoree,Baton Rouge,East Baton Rouge,LA,South,30.457059,-91.186872,Other,Commemorative License Plate,Sons of Confederate Veterans,,,Live,0,,
1911,Sons of Confederate Veterans Monument,No specific honoree,Jonesboro,Craighead,AR,South,35.838091,-90.705143,Monument,,Sons of Confederate Veterans,,,Live,0,Courthouse grounds,
444,Confederate Monument,No specific honoree,Georgetown,Scott,KY,Border,38.198583,-84.56035,Monument,,Ladies of Scott County,1888,,Live,0,,
114,Beauregard Drive,Pierre Gustave Toutant-Beauregard,Little Rock,Pulaski,AR,South,34.722877,-92.19203,Roadway,,Unknown,,,Live,0,,
116,Claiborne Circle,Patrick Cleburne,Little Rock,Pulaski,AR,South,34.722873,-92.190323,Roadway,,Unknown,,,Live,0,,
496,Jeff Davis Road,Jefferson Davis,Bell City,Calcasieu,LA,South,30.156644,-92.963082,Roadway,,Unknown,,,Live,0,,
447,Confederate Memorial Fountain,No specific honoree,Hopkinsville,Christian,KY,Border,36.867017,-87.488117,Monument,,United Daughters of the Confederacy,1911,,Live,0,,
525,Judah P. Benjamin Monument,Judah P. Benjamin,Belle Chasse,Plaquemines,LA,South,29.85338,-89.987986,Monument,,Unknown,1968,,Live,0,,
541,Fort Humbug Confederate Memorial,No specific honoree,Shreveport,Caddo,LA,South,32.50012,-93.7245,Monument,,Louisiana Army National Guard,2006,,Live,0,,
506,Beauregard Avenue,Pierre Gustave Toutant-Beauregard,Lake Charles,Calcasieu,LA,South,30.166951,-93.222551,Roadway,,Unknown,,,Live,0,,
552,Confederate Monument,No specific honoree,St. Francisville,West Feliciana,LA,South,30.775433,-91.386133,Monument,,Unknown,1903,,Live,0,Courthouse grounds,
504,Beauregard Drive,Pierre Gustave Toutant-Beauregard,Lake Charles,Calcasieu,LA,South,30.178464,-93.216797,Roadway,,Unknown,,,Live,0,,
2106,46th Confederate Veterans Reunion Monument,No specific honoree,Shreveport,Caddo,LA,South,32.512395,-93.750071,Monument,,United Daughters of the Confederacy,1936,,Live,0,Courthouse grounds,
551,Confederate Monument,No specific honoree,Shreveport,Caddo,LA,South,32.512305,-93.750024,Monument,,United Daughters of the Confederacy,1906,,Live,0,Courthouse grounds,
497,Jeff Davis Drive,Jefferson Davis,Lafayette,Lafayette,LA,South,30.140054,-92.08628,Roadway,,Unknown,,,Live,0,,
5007,Nicholls State University,Francis T. Nicholls,Thibodaux,Lafourche,LA,South,29.7903,-90.8027,Other,College,Unknown,1948,,Live,0,College,
548,South's Defenders Monument,No specific honoree,Lake Charles,Calcasieu,LA,South,30.226289,-93.218383,Monument,,United Daughters of the Confederacy,1915,2020,Live,0,Courthouse grounds,8/27/2020 12:00
567,South Beauregard Elementary School,Pierre Gustave Toutant-Beauregard,Longville,Beauregard,LA,South,30.566091,-93.23257,School,,Unknown,,,Live,0,,
558,City of Stonewall,"Thomas Jonathan ""Stonewall"" Jackson",Stonewall,DeSoto,LA,South,32.27339,-93.816932,County/Municipality,,Unknown,1862,,Live,0,,
505,Beauregard Street,Pierre Gustave Toutant-Beauregard,Lake Charles,Calcasieu,LA,South,30.166775,-93.222573,Roadway,,Unknown,,,Live,0,,
553,Confederate Monument,No specific honoree,Tallulah,Madison,LA,South,32.407917,-91.187283,Monument,,Unknown,1890,,Live,0,Courthouse grounds,
1918,Jeff Davis Drive,Jefferson Davis,Lake Charles,Calcasieu,LA,South,30.178645,-93.215687,Roadway,,Unknown,,,Live,0,,
484,Robert E. Lee Road,Robert E. Lee,Merryville,Beauregard,LA,South,30.842269,-93.495486,Roadway,,Unknown,,,Live,0,,
852,Confederate Monument,No specific honoree,Roxboro,Person,NC,South,36.393743,-78.983867,Monument,,United Daughters of the Confederacy,1931,,Live,0,Courthouse grounds,
531,Confederate Monument,No specific honoree,Minden,Webster,LA,South,32.614158,-93.287583,Monument,,United Daughters of the Confederacy,1933,,Live,0,,
554,Confederate Monument,No specific honoree,Winnfield,Winn,LA,South,31.926271,-92.63907,Monument,,Unknown,1926,,Live,0,Courthouse grounds,
568,South Beauregard High School,Pierre Gustave Toutant-Beauregard,Longville,Beauregard,LA,South,30.569257,-93.234623,School,,Unknown,,,Live,0,,
562,Rebel State Historic Site,No specific honoree,Marthaville,Natchitoches,LA,South,31.746907,-93.428196,Other,Park,State of LA,1962,,Live,0,,
801,Confederate Memorial,No specific honoree,Kure Beach,New Hanover,NC,South,33.96927,-77.91794,Monument,,New Hanover County Historical Commission,1932,,Live,0,,
757,Beauregard Drive,Pierre Gustave Toutant-Beauregard,Salisbury,Rowan,NC,South,35.686746,-80.450473,Roadway,,Unknown,,,Live,0,,
485,Beauregard Drive,Pierre Gustave Toutant-Beauregard,New Orleans,Orleans,LA,South,29.951671,-90.010989,Roadway,,Unknown,,,Live,0,Military,
802,Confederate Soldiers Monument,No specific honoree,Kure Beach,New Hanover,NC,South,33.96939,-77.91822,Monument,,United Daughters of the Confederacy,1932,,Live,0,,
754,Confederate Avenue,No specific honoree,Salisbury,Rowan,NC,South,35.684955,-80.461101,Roadway,,Unknown,,,Live,0,,
536,Brigadier General Albert Pike Bust,Albert Pike,New Orleans,Orleans,LA,South,29.965123,-90.098488,Monument,,Grand Consistory of Louisiana,1957,,Live,0,,
853,Confederate Soldiers Monument,No specific honoree,Roxboro,Person,NC,South,36.393708,-78.983839,Monument,,United Daughters of the Confederacy,1922,,Live,0,Courthouse grounds,
502,Jefferson Davis Drive,Jefferson Davis,Monroe,Ouachita,LA,South,32.5529,-92.109473,Roadway,,Unknown,,,Live,0,,
854,Confederate Soldiers Monument,No specific honoree,Rutherfordton,Rutherford,NC,South,35.36896,-81.957145,Monument,,United Daughters of the Confederacy,1910,,Live,0,Courthouse grounds,
764,Robert E. Lee Drive,Robert E. Lee,Kinston,Lenoir,NC,South,35.250051,-77.514142,Roadway,,Unknown,,,Live,0,,
432,Robert Lee Road,Robert E. Lee,Raywick,Marion,KY,Border,37.54178,-85.429004,Roadway,,Unknown,,,Live,0,,
537,Red River Campaign,No specific honoree,Old Pleasant Hill,Sabine,LA,South,31.853617,-93.513333,Monument,,Unknown,1994,,Live,0,,
520,Fort Polk,Leonidas Polk,Fort Polk,Vernon,LA,South,31.045492,-93.200075,Other,Military,Unknown,1941,,Live,0,Military,
465,Confederate Monument,No specific honoree,Russellville,Logan,KY,Border,36.845,-86.8875,Monument,,United Confederate Veterans,1910,,Live,0,,
549,Confederate Monument,No specific honoree,Opelousas,St. Landry,LA,South,30.534087,-92.083011,Monument,,United Daughters of the Confederacy,1920,,Live,0,Courthouse grounds,
546,Confederate Monument,No specific honoree,Franklin,St. Mary,LA,South,29.791169,-91.4999,Monument,,Citizens of St. Mary Parish,1913,,Live,0,Courthouse grounds,
2212,Perryville Confederate Monument,No specific honoree,Perryville,Boyle,KY,Border,37.674817,-84.970733,Monument,,State of Kentucky,,,Live,0,,
538,Confederate Memorial,No specific honoree,Old Pleasant Hill,Sabine,LA,South,31.853333,-93.513617,Monument,,United Daughters of the Confederacy,,,Live,0,,
565,East Beauregard High School,Pierre Gustave Toutant-Beauregard,DeRidder,Beauregard,LA,South,30.744993,-93.027104,School,,Unknown,1962,,Live,0,,
474,Confederate Soldier Monument,No specific honoree,Princeton,Caldwell,KY,Border,37.1088,-87.881883,Monument,,United Daughters of the Confederacy,1912,,Live,0,Courthouse grounds,
539,Lieutenant General Richard Taylor Monument,Richard Taylor,Old Pleasant Hill,Sabine,LA,South,31.85445,-93.51805,Monument,,American Legion Auxiliary,1994,,Live,0,,
527,Fort Butler Memorial,Matthew Calbraith Butler,Donaldsonville,Ascension,LA,South,30.107856,-90.991472,Monument,,United Daughters of the Confederacy,1999,,Live,0,,
523,Confederate Advance Monument,No specific honoree,Baton Rouge,East Baton Rouge,LA,South,30.45399,-91.139153,Monument,,United Daughters of the Confederacy,1931,,Live,0,,
547,Confederate Monument,No specific honoree,Homer,Claiborne,LA,South,32.791367,-93.055233,Monument,,United Daughters of the Confederacy,1940,,Live,0,Courthouse grounds,
482,Confederate Avenue,No specific honoree,Baton Rouge,East Baton Rouge,LA,South,30.393908,-91.006435,Roadway,,Unknown,,,Live,0,,
503,Jefferson Davis Street,Jefferson Davis,Houma,Terrebonne,LA,South,29.607723,-90.724412,Roadway,,Unknown,,,Live,0,,
544,Rapides Parish Confederate Monument,No specific honoree,Alexandria,Rapides,LA,South,31.308833,-92.4475,Monument,,United Daughters of the Confederacy,1914,,Live,0,Courthouse grounds,
519,Camp Beauregard,Pierre Gustave Toutant-Beauregard,Pineville,Rapides,LA,South,31.374529,-92.392676,Other,Military,Unknown,1917,,Live,0,Military,
508,Beauregard Drive,Pierre Gustave Toutant-Beauregard,Gretna,Jefferson,LA,South,29.919314,-90.053241,Roadway,,Unknown,,,Live,0,,
500,Jefferson Davis Drive,Jefferson Davis,Pineville,Rapides,LA,South,31.368411,-92.364581,Roadway,,Unknown,,,Live,0,,
528,Jefferson Davis Highway Marker,Jefferson Davis,Gretna,Jefferson,LA,South,29.917854,-90.066474,Monument,,United Daughters of the Confederacy; City of Gretna,,,Live,0,,
518,Confederate Memorial Day,No specific honoree,Baton Rouge,East Baton Rouge,LA,South,30.456789,-91.187381,Other,Holiday,Unknown,,,Live,0,,
550,Henry Watkins Allen Statue,Henry Watkins Allen,Port Allen,West Baton Rouge,LA,South,30.459933,-91.210217,Monument,,State of Louisiana,1962,,Live,0,Courthouse grounds,
481,Jefferson Davis Parish,Jefferson Davis,Jennings,Jefferson Davis,LA,South,30.275552,-92.7885,County/Municipality,,Unknown,1912,,Live,0,,
498,Jeff Davis Avenue,Jefferson Davis,Rayne,Acadia,LA,South,30.242134,-92.256285,Roadway,,Unknown,,,Live,0,,
529,Robert E. Lee Statue,Robert E. Lee,Johnson Bayou,Cameron,LA,South,29.763507,-93.697381,Monument,,Unknown,1984,,Live,0,,
16,Confederate Circle,No specific honoree,Monroeville,Monroe,AL,South,31.514279,-87.332234,Roadway,,Unknown,,,Live,0,,
100,Joe Wheeler State Park,Joseph Wheeler,Rogersville,Lauderdale,AL,South,34.818236,-87.345549,Other,Park,State of Alabama,1949,,Live,0,,
15,Robert Lee Street,Robert E. Lee,Monroeville,Monroe,AL,South,31.512632,-87.333961,Roadway,,Unknown,,,Live,0,,
106,Robert E. Lee Primary Elementary School,Robert E. Lee,Satsuma,Mobile,AL,South,30.846664,-88.067243,School,,Unknown,,,Live,0,,
67,Prattville Dragoons Monument II,No specific honoree,Prattville,Autauga,AL,South,32.462561,-86.469191,Monument,,Sons of Confederate Veterans,2002,,Live,0,,
20,Van Dorn Street,Earl Van Dorn,Mobile,Mobile,AL,South,30.658428,-88.077154,Roadway,,Unknown,,,Live,0,,
68,General Joseph Wheeler,Joseph Wheeler,Rogersville,Lauderdale,AL,South,34.811697,-87.332484,Monument,,Sons of Confederate Veterans,2006,,Live,0,,
2,Edmund Pettus Bridge,Edmund Pettus,Selma,Dallas,AL,South,32.405538,-87.018452,Other,Bridge,Unknown,1940,,Live,0,,
10,Beauregard Street,Pierre Gustave Toutant-Beauregard,Montgomery,Montgomery,AL,South,32.369615,-86.285629,Roadway,,Unknown,,,Live,0,,
69,Selma Navy Yard Memorial,No specific honoree,Selma,Dallas,AL,South,32.408736,-87.014073,Monument,,United Daughters of the Confederacy,1917,,Live,0,,
17,Stonewall Lane,"Thomas Jonathan ""Stonewall"" Jackson",Monroeville,Monroe,AL,South,31.512641,-87.333693,Roadway,,Unknown,,,Live,0,,
2152,Confederate Arsenal Monument,No specific honoree,Selma,Dallas,AL,South,32.405817,-87.0215,Monument,,United Daughters of the Confederacy,1931,,Live,0,,
9,Alabama Coat of Arms,No specific honoree,Montgomery,Montgomery,AL,South,32.378097,-86.300535,Other,Flag,Unknown,1923,,Live,0,,
70,Defense of Selma Memorial,No specific honoree,Selma,Dallas,AL,South,32.426912,-87.014171,Monument,,United Daughters of the Confederacy,1907,,Live,0,,
61,Dexter Avenue Monument,No specific honoree,Montgomery,Montgomery,AL,South,32.377517,-86.302367,Monument,,United Daughters of the Confederacy,1942,,Live,0,,
14,Robert Lee Road,Robert E. Lee,Trussville,Jefferson,AL,South,33.602698,-86.570036,Roadway,,Unknown,,,Live,0,,
42,Confederate Memorial Day*,No specific honoree,Montgomery,Montgomery,AL,South,32.377271,-86.300466,Other,Holiday,State of Alabama,,,Live,0,,
2051,Fort Blakely Soldiers and Sailors Monument,No specific honoree,Spanish Fort,Baldwin,AL,South,30.7426,-87.91535,Monument,,United Daughters of the Confederacy,2010,,Live,0,,
90,Confederate Monument,No specific honoree,Montgomery,Montgomery,AL,South,32.37847,-86.300527,Monument,,State of Alabama; Ladies Memorial Association,1898,,Live,0,Government Office Grounds,
72,Confederate Monument,No specific honoree,Troy,Pike,AL,South,31.807677,-85.971731,Monument,,United Daughters of the Confederacy; United Confederate Veterans,1908,,Live,0,,
3174,Deshler High School,James Deshler,Tuscumbia,Colbert,AL,South,34.73867,-87.701589,School,,City of Tuscumbia,1950,,Live,0,,
133,Confederate Bench,No specific honoree,Little Rock,Pulaski,AR,South,34.73799545,-92.265334,Monument,,Unknown,1936,,Live,0,,
38,Jefferson Davis Highway,Jefferson Davis,Montgomery,Montgomery,AL,South,32.312688,-86.345179,Roadway,,Unknown,,,Live,0,,
5014,Deshler Middle School,James Deshler,Tuscumbia,Colbert,AL,South,34.738566,-87.696943,School,,Unknown,,,Live,0,,
2140,Jefferson Davis Highway Marker,Jefferson Davis,Montgomery,Montgomery,AL,South,32.38225,-86.268967,Monument,,United Daughters of the Confederacy,,,Live,0,,
